mac,begin_time,end_time,hbase_time_consume,hbase_trace_length,postgre_time_consume,postgre_trace_length
087A4C4359F4,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,3,22,0,20
087A4C4359F4,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,22,1,20
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,0,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,0,0,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,1,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,1,0
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,6,0,6
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,6,1,6
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,6,0,6
F0F61C7714D1,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,6,1,6
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,1,0,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,1,0,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,1,1,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,1,0,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,1,1,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,1,1,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,1,1,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,1,0,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,1,1,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,1,1,1
145A0582ABC3,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,1,1,1
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,0,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,0,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,1,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,3,0,1,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,1,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,0,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,0,1,0
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,1,1,1
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,1,0,1
00F4B964E830,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,1,0,1
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,2,1,2
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,3,3,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,3,1,3
00E06F27FDF7,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,3,1,3
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,1,0
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,1,0
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,0,0
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,3,0,3
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,3,0,3
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,3,1,3
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,3,1,3
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,5,0,5
98D6BBAA2A5B,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,5,0,5
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,1,0
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,1,0
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,0,0
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,2,0,2
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,3,0,3
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,4,0,4
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,4,0,4
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,4,0,4
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,4,1,4
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,4,1,4
145A05D80261,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,4,1,4
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,1,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,1,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,1,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,1,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,0,1,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,0,0,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,0,0,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,0,0,0
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,1,1,1
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,1,0,1
D0E140063E41,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,2,0,2
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,1,0,1
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,1,0,1
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,1,0,1
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,1,1,1
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,1,1,1
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,1,1,1
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,1,1,1
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,1,1,1
0C3021B9D3B4,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,1,1,1
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,1,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,0,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,0,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,0,0,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,0,0,0
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,15,1,14
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,15,1,14
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,15,1,14
34E2FD22885C,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,15,0,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,1,0
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,1,0
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,1,0
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,12,1,12
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,14,0,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,14,1,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,14,0,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,14,1,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,14,0,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,14,1,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,3,14,0,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,14,1,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,14,1,14
90187CF219E0,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,14,0,14
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,1,0
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,21,2,21
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,34,1,34
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,45,0,45
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,46,0,47
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,3,47,0,47
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,51,1,52
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,51,1,52
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,51,1,52
8C006DB6FFEE,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,51,1,52
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,1,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,1,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,1,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,1,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,1,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,1,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,0,1,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,0,0
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,4,0,4
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,4,1,4
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,4,1,4
9803D8747D28,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,4,0,4
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,0,0
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,0,0
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,0,0
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,13,1,13
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,13,1,13
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,13,0,13
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,13,0,13
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,13,1,13
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,13,1,13
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,13,0,13
FC253F02A735,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,13,0,13
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,3,0,0,0
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,0,0
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,1,0,1
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,1,0,1
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,1,0,1
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,1,0,1
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,1,0,1
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,1,0,1
DC9B9CBA49AA,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,1,1,1
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,1,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,0,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,1,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,0,0,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,0,0,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,0,0,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,0,1,0
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,8,1,8
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,14,0,14
B0358DFCAAE4,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,14,0,14
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,1,0
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,1,0
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,0,0
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,0,0
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,4,1,4
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,4,1,4
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,4,1,4
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,4,1,4
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,4,1,4
28E14C1C640E,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,4,1,4
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,0,0
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,3,1,3
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,67,0,67
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,3,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,3,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,3,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,3,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,3,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,3,115,1,117
48746E899F94,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,3,115,1,117
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,1,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,1,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,0,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,1,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,1,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,0,1,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,0,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,0,0,0
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,4,1,3
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,4,1,3
78A3E4CBDB28,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,20,1,19
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,0,0
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,5,1,5
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,8,1,8
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,9,1,9
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,9,0,9
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,9,1,9
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,11,0,11
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,11,0,11
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,11,1,11
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,11,0,11
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,11,0,11
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,11,0,11
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,11,0,11
BC72B183CEA6,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,11,0,11
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,0,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,1,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,0,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,0,0,0
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,1,0,1
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,1,0,1
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,1,0,1
7C11BE716438,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,1,0,1
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,1,0
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,1,0
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,0,0
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,0,0
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,1,0
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,1,0
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,1,0,1
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,1,0,1
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,1,1,1
